DATE,TMAX,TMIN,PRCP
22-03-1983,32.84,11.48,0
23-03-1983,34.43,13.62,0
24-03-1983,37.65,14.01,0
25-03-1983,39.13,20.83,0
26-03-1983,36.59,18.43,0
27-03-1983,35.84,16.08,0
28-03-1983,34.89,15.15,0
29-03-1983,34.28,12.26,0
30-03-1983,36.22,14.16,0
31-03-1983,38.41,15.39,0
01-04-1983,39.76,18.12,0
02-04-1983,39.26,18.95,0
03-04-1983,38.4,22.97,0
04-04-1983,33.05,22.57,0
05-04-1983,38.41,18.91,0
06-04-1983,38.51,19.03,0
07-04-1983,39.05,21.94,0
08-04-1983,36.94,22.05,0
09-04-1983,36.54,20.19,0.01
10-04-1983,36.43,19.9,0
11-04-1983,37.05,20.4,0
12-04-1983,38.37,21.96,0
13-04-1983,37.5,23.5,0
14-04-1983,33.04,23.02,0
15-04-1983,30.73,22.48,0.18
16-04-1983,36.07,21.62,1.72
17-04-1983,34.68,18.23,0
18-04-1983,36.44,17.94,0
19-04-1983,37.05,19.94,0
20-04-1983,38.51,19.19,0
21-04-1983,38.73,19.66,0
22-04-1983,40.42,20.83,0.06
23-04-1983,41.69,22.53,0
24-04-1983,42.53,24.12,0
25-04-1983,42.53,25.43,0
26-04-1983,43.2,24.62,0
27-04-1983,44.26,26.44,0
28-04-1983,43.44,25.91,0
29-04-1983,45.04,24.9,0
30-04-1983,43.33,25.69,0
01-05-1983,41.57,23.48,0
02-05-1983,41.44,24.4,0
03-05-1983,41.83,24.92,0
04-05-1983,43.64,23.98,0
05-05-1983,44.51,28.44,0
06-05-1983,44.6,26.33,0
07-05-1983,44.24,26.53,0
08-05-1983,44.46,26.49,0
09-05-1983,43.29,24.29,0
10-05-1983,43.2,26.32,0.01
11-05-1983,42.4,25.87,0.01
12-05-1983,41.28,25.87,0
13-05-1983,42.34,28.55,0.1
14-05-1983,43.35,28.26,0.01
15-05-1983,43.49,27.79,0
16-05-1983,43.56,27.34,0
17-05-1983,43.01,26.98,0
18-05-1983,43.29,29.84,1.9
19-05-1983,42.33,28.65,1.29
20-05-1983,41.73,27.13,0.02
21-05-1983,41.94,27.59,2.34
22-05-1983,40.98,25.48,2.17
23-05-1983,41.87,27.24,0.04
24-05-1983,42.04,28.52,0
25-05-1983,42.52,25.63,0
26-05-1983,43.44,27.58,5.26
27-05-1983,41.89,25.03,3.51
28-05-1983,42.71,26.17,0
29-05-1983,41.93,26.79,0
30-05-1983,42.05,26.71,0
31-05-1983,43.05,27.45,0
01-06-1983,44.57,28.95,0
02-06-1983,45.33,29.35,0
03-06-1983,44.31,31.37,0
04-06-1983,43.51,28.46,0
05-06-1983,43.71,28.33,0.07
06-06-1983,42.94,27.72,0
07-06-1983,41.39,25.46,0
08-06-1983,41.24,26.26,0
09-06-1983,41.84,26.8,0
10-06-1983,43.12,28.72,0.14
11-06-1983,43.39,29.69,0.05
12-06-1983,40.28,28.98,0.2
13-06-1983,41.38,30.25,1.15
14-06-1983,40.36,30.44,0.34
15-06-1983,43.62,30.79,0.16
16-06-1983,43.71,28.04,0.06
17-06-1983,41.64,31.4,0.01
18-06-1983,39.09,26.73,15.02
19-06-1983,35.44,26.94,40.16
20-06-1983,29.81,25.65,3.84
21-06-1983,33.67,25.01,0.18
22-06-1983,36.54,24.33,0
23-06-1983,35.59,25.16,0
24-06-1983,39.42,25.38,0
25-06-1983,41.23,27.4,1.23
26-06-1983,40.48,26.86,0.4
27-06-1983,39.14,26.03,0.3
28-06-1983,37.41,26.26,2.63
29-06-1983,35.05,25.38,3.97
30-06-1983,32.88,25.33,4.56
01-07-1983,29.76,24.65,2.47
02-07-1983,28.44,23.95,1.89
03-07-1983,32.66,22.3,4.19
04-07-1983,33.28,23.15,15.51
05-07-1983,35.76,23.98,3.7
06-07-1983,35.23,23.24,1.5
07-07-1983,36.1,23.69,1.44
08-07-1983,37.28,23.32,0.07
09-07-1983,36.58,25.48,3.29
10-07-1983,36.76,26.01,17.78
11-07-1983,38.6,25.54,1.99
12-07-1983,34.44,26.3,8.36
13-07-1983,32.16,26.21,14.94
14-07-1983,35.91,25.2,3.9
15-07-1983,32.81,25.28,0.18
16-07-1983,36.4,25.73,1.61
17-07-1983,35.78,25.99,1.93
18-07-1983,35.35,25.31,8.12
19-07-1983,32.66,25.26,32.01
20-07-1983,33.12,24.8,5.18
21-07-1983,31.81,25.11,11.08
22-07-1983,33.01,24.06,12.92
23-07-1983,31.58,24.43,8.65
24-07-1983,30.03,24.31,2.38
25-07-1983,29.58,24.01,12.98
26-07-1983,29.82,24.02,11.94
27-07-1983,31.8,23.44,1.75
28-07-1983,30.3,23.66,13.96
29-07-1983,29.54,23.7,2.29
30-07-1983,30.04,23.28,6.49
31-07-1983,28.58,23.61,4.1
01-08-1983,25.56,22.8,42.36
02-08-1983,25.71,22.85,3.25
03-08-1983,26.94,22.23,0.56
04-08-1983,30.66,22.02,4.22
05-08-1983,30.01,22.84,1.83
06-08-1983,29.44,23.07,0.23
07-08-1983,30.76,24.37,1.6
08-08-1983,31.04,23.73,28.49
09-08-1983,31.85,24.09,3.32
10-08-1983,31.39,24.22,0.06
11-08-1983,30.22,24.67,2.69
12-08-1983,30.18,24.48,2.48
13-08-1983,28.56,24.34,20.62
14-08-1983,28.23,23.52,6.71
15-08-1983,29.27,24.12,9.39
16-08-1983,30.15,24.08,3.31
17-08-1983,28.16,24.07,13.46
18-08-1983,29.54,23.61,3.6
19-08-1983,28.38,23.06,1.24
20-08-1983,27.38,23.08,84.12
21-08-1983,29.17,22.8,19.69
22-08-1983,30.87,22.75,2.64
23-08-1983,31.03,23.17,0.44
24-08-1983,30.63,22.75,0.07
25-08-1983,30.44,22.59,1.31
26-08-1983,30.37,22.69,2.71
27-08-1983,30.43,22.62,0.89
28-08-1983,28.33,23.05,0.48
29-08-1983,29.51,23.19,3.49
30-08-1983,27.84,23.76,17.03
31-08-1983,29.36,24.15,15.03
01-09-1983,27.09,23.93,10.84
02-09-1983,29.4,22.37,9.87
03-09-1983,29.77,22.27,21.5
04-09-1983,28.33,22.16,68.75
05-09-1983,28.65,22.58,14.25
06-09-1983,27.12,22.74,21.25
07-09-1983,27.74,22.58,18.12
08-09-1983,27.5,23.32,2.78
09-09-1983,27.42,23.2,9.55
10-09-1983,29.27,22.58,12.46
11-09-1983,28.75,22.73,1.46
12-09-1983,30.26,22.96,0.22
13-09-1983,30.9,22.95,0.3
14-09-1983,29.12,23.63,0.43
15-09-1983,29.58,23.73,11.34
16-09-1983,30.83,22.63,1.38
17-09-1983,29.44,22.82,16.94
18-09-1983,28.67,23.29,5.32
19-09-1983,28.58,22.99,0.57
20-09-1983,30.62,21.75,0.12
21-09-1983,31.15,22.3,0.7
22-09-1983,31.08,21.55,0.07
23-09-1983,31.04,19.9,0.16
24-09-1983,27.55,22.45,4.55
25-09-1983,29.23,22.65,4.7
26-09-1983,29.1,22.26,17.82
27-09-1983,29.8,20.37,19.43
28-09-1983,30.12,20.21,1.71
29-09-1983,29.2,22.06,0.53
30-09-1983,29.17,22.51,6.2
01-10-1983,29.12,22.33,8.27
02-10-1983,30.44,22.25,1.04
03-10-1983,30.47,20.48,1.42
04-10-1983,29.72,18.82,0.77
05-10-1983,30.23,18.19,0
06-10-1983,28.43,19.99,0.18
07-10-1983,29.8,23.01,4.39
08-10-1983,28.84,21.94,1.45
09-10-1983,28.12,21.5,8.92
10-10-1983,27.77,22.59,14.27
11-10-1983,28.6,21.19,19.07
12-10-1983,29.93,19.11,0
13-10-1983,29.8,18.39,0
14-10-1983,28.76,18.49,0
15-10-1983,28.58,17.33,0
16-10-1983,28.65,17.37,0
17-10-1983,28.98,17.52,0
18-10-1983,28.26,18.63,0
19-10-1983,27.96,15.68,0
20-10-1983,27.03,13.09,0
21-10-1983,27.95,14.58,0
22-10-1983,27.85,14.81,0
23-10-1983,28.08,14.71,0
24-10-1983,27.65,14.63,0
25-10-1983,26.99,13.4,0
26-10-1983,27.15,12.55,0
27-10-1983,26.37,11.79,0
28-10-1983,26.58,11.47,0
29-10-1983,25.55,9.69,0
30-10-1983,25.48,10.59,0
31-10-1983,25.74,12.16,0
01-11-1983,26.17,12.48,0
02-11-1983,26.5,13.01,0
03-11-1983,26.45,11.77,0
04-11-1983,26.33,11.12,0
05-11-1983,25.92,10.69,0
06-11-1983,25.73,10.44,0
07-11-1983,26.25,10.98,0
08-11-1983,26.63,12.65,0
09-11-1983,25.63,10.07,0
10-11-1983,26.4,11.11,0
11-11-1983,26.24,10.72,0
12-11-1983,26.02,10.04,0
13-11-1983,25.7,9.17,0
14-11-1983,25.75,9.51,0
15-11-1983,26.49,10.04,0
16-11-1983,26.95,10.98,0
17-11-1983,27.28,9.97,0
18-11-1983,27.47,10.59,0
19-11-1983,27.59,11.03,0
20-11-1983,26.94,11.23,0
21-11-1983,25.97,9.74,0
22-11-1983,25.4,8.87,0
23-11-1983,25.07,7.98,0
24-11-1983,24.65,7.69,0
25-11-1983,24.94,8.88,0
26-11-1983,26.01,9.81,0
27-11-1983,25.75,10.58,0
28-11-1983,26.94,10.74,0
29-11-1983,26.4,8.37,0
30-11-1983,24.75,7.72,0
01-12-1983,25.03,7.54,0
02-12-1983,25.84,8.47,0
03-12-1983,26.03,12.35,0
04-12-1983,24.55,14.25,0
05-12-1983,25.63,11.05,0
06-12-1983,24.69,6.94,0
07-12-1983,24.56,6.62,0
08-12-1983,22.64,6.71,0
09-12-1983,18.87,10.19,0
10-12-1983,26.38,8.73,0
11-12-1983,26.73,9.43,0
12-12-1983,26.77,9.66,0
13-12-1983,26.81,9.4,0
14-12-1983,27.63,9.75,0
15-12-1983,28.25,10.9,0
16-12-1983,27.98,11.14,0
17-12-1983,28.4,11.65,0
18-12-1983,28.5,11.42,0
19-12-1983,29.33,11.32,0
20-12-1983,27.89,14.73,0
21-12-1983,24.32,16.48,0
22-12-1983,27.92,14.32,0
23-12-1983,28.64,15.11,0
24-12-1983,29.19,12.37,0
25-12-1983,21.76,14.98,0.09
26-12-1983,24.05,7.92,0.29
27-12-1983,20.79,3.91,0.22
28-12-1983,23.25,3.51,0
29-12-1983,25.94,6.59,0
30-12-1983,26.01,6.65,0
31-12-1983,26.9,7.3,0
01-01-1984,23.44,13.64,0.2
02-01-1984,23.14,11.09,7.45
03-01-1984,22.26,9.43,8.57
04-01-1984,25.28,7.55,0
05-01-1984,24.47,11.43,0
06-01-1984,26.08,9.55,0.27
07-01-1984,25.22,7.96,0.09
08-01-1984,21.82,10.97,0.35
09-01-1984,21.58,11.9,3.14
10-01-1984,24.54,14.3,4.98
11-01-1984,27.44,13.78,6.66
12-01-1984,29.65,15.5,0.47
13-01-1984,27.23,16.34,0.21
14-01-1984,27.38,13.46,0.01
15-01-1984,29.35,12.27,0
16-01-1984,25.44,6.48,0
17-01-1984,24.01,5.87,0.38
18-01-1984,28.1,8.14,0
19-01-1984,27.95,8.77,0
20-01-1984,26.08,8.57,0
21-01-1984,26.62,7.9,0
22-01-1984,26.08,7.66,0
23-01-1984,25.19,6.62,0
24-01-1984,27.43,7.61,0
25-01-1984,28.57,8.61,0
26-01-1984,26.51,8.34,0
27-01-1984,27.3,7.83,0
28-01-1984,26.67,7.97,0
29-01-1984,27.28,8.8,0
30-01-1984,28.75,9.63,0
31-01-1984,32,12.23,0
01-02-1984,29.46,17.55,0.01
02-02-1984,22.67,17.37,0.25
03-02-1984,28.84,14.12,0.36
04-02-1984,28.94,9.43,0.03
05-02-1984,27.34,8.24,0
06-02-1984,28.98,8.83,0
07-02-1984,28.43,12.43,2.95
08-02-1984,27.37,8.03,0.34
09-02-1984,29.69,7.77,0
10-02-1984,31.03,10.87,0
11-02-1984,29.95,9.56,0
12-02-1984,27.98,9.32,0.11
13-02-1984,26.4,9.23,0
14-02-1984,27.98,7.77,0
15-02-1984,29.43,7.6,0
16-02-1984,29.56,15.51,0
17-02-1984,31.94,16.3,3.54
18-02-1984,30.58,12.29,1.01
19-02-1984,27.74,11.12,0.59
20-02-1984,28.14,10.77,0.01
21-02-1984,26.11,6.02,0
22-02-1984,25.97,4.73,0
23-02-1984,26.17,4.48,0
24-02-1984,27.15,6.58,0
25-02-1984,28.03,7.02,0
26-02-1984,28.83,6.76,0
27-02-1984,30.22,8.46,0
28-02-1984,31.85,9.96,0
29-02-1984,32.81,10.64,0
01-03-1984,33.51,12.39,0
02-03-1984,33.43,13.79,0
03-03-1984,34.51,12.87,0
04-03-1984,35.19,12.73,0
05-03-1984,34.51,14.6,0
06-03-1984,35.01,14.65,0
07-03-1984,35.6,15.97,0
08-03-1984,36.01,16.9,0
09-03-1984,36.82,18.69,0
10-03-1984,37.21,17.23,0
11-03-1984,36.7,16.8,0
12-03-1984,36.77,16.94,0
13-03-1984,36.42,18.32,0
14-03-1984,36.84,17.37,0
15-03-1984,38.05,17.16,0
16-03-1984,38.48,18.44,0
17-03-1984,39.34,19.63,0
18-03-1984,36.79,20.89,0
19-03-1984,35.94,18.23,0
20-03-1984,37.08,15.78,0
21-03-1984,38.24,17.04,0
22-03-1984,39.4,18.85,0
23-03-1984,39.94,19.03,0
24-03-1984,40.86,21.89,0
25-03-1984,39.55,21.7,0
26-03-1984,39.9,23.13,0
27-03-1984,40.27,20.74,0
28-03-1984,41.16,20.8,0
29-03-1984,41.43,21,0
30-03-1984,42.8,23.8,0
31-03-1984,42.89,23.54,0
01-04-1984,42.51,24.52,0
02-04-1984,42.26,25.01,0
03-04-1984,41.37,24.81,0
04-04-1984,40.36,23.69,0
05-04-1984,39.37,23.12,0
06-04-1984,39.15,21.47,0
07-04-1984,39.33,22.36,0
08-04-1984,40.03,20.56,0
09-04-1984,38.83,21.71,0
10-04-1984,36.53,20.51,0
11-04-1984,37.92,18.46,0.05
12-04-1984,39.06,19.89,0
13-04-1984,41.7,21.76,0
14-04-1984,42.71,23.56,0
15-04-1984,43.17,24.54,0
16-04-1984,43.84,23.45,0
17-04-1984,43.35,26.56,0
18-04-1984,42.71,26.6,0
19-04-1984,41.91,25.7,0
20-04-1984,40.93,24.78,0
21-04-1984,39.17,24.88,0
22-04-1984,38.8,22.4,0
23-04-1984,38.69,22.18,0
24-04-1984,39.77,23.78,0
25-04-1984,41.52,24.87,0
26-04-1984,43,24.47,0
27-04-1984,42.94,25.97,0
28-04-1984,41.8,25.84,0
29-04-1984,41.67,23.96,0
30-04-1984,41.9,24.01,0
01-05-1984,42.29,20.7,0
02-05-1984,42.87,22.03,0
03-05-1984,43.04,25.2,0
04-05-1984,43.82,26.76,0
05-05-1984,43.83,25.16,0
06-05-1984,44.19,25.87,0
07-05-1984,43.45,25.57,0
08-05-1984,44.02,25.83,0
09-05-1984,44.56,28.4,0
10-05-1984,44.55,27.08,0
11-05-1984,44.01,26.89,0
12-05-1984,44.33,26.93,0
13-05-1984,44.19,26.26,0
14-05-1984,43.08,25.87,0
15-05-1984,42.62,26.12,0
16-05-1984,42.79,25.61,0
17-05-1984,43.78,27.23,0
18-05-1984,44.67,27.72,0
19-05-1984,44.73,28.6,0
20-05-1984,43.02,27.46,0
21-05-1984,44.02,27.49,0
22-05-1984,44.62,27.41,0
23-05-1984,45.02,27.71,0
24-05-1984,44.68,27.59,0
25-05-1984,44.62,26.65,0
26-05-1984,45.28,27.23,0
27-05-1984,46.07,28.42,0
28-05-1984,45.33,27.71,0
29-05-1984,46.11,28.27,0
30-05-1984,45.55,28.83,0.03
31-05-1984,43.68,28.51,0
01-06-1984,42.94,27.32,0
02-06-1984,42.77,27.12,0
03-06-1984,44.41,28.77,0
04-06-1984,45.66,31.36,0.02
05-06-1984,44.27,30.26,0.05
06-06-1984,43.94,29.1,0.58
07-06-1984,41.81,30.68,11
08-06-1984,39.88,28.23,4.71
09-06-1984,36.76,27.41,2.4
10-06-1984,36.33,26.9,11.17
11-06-1984,32.12,25.18,1.79
12-06-1984,35.8,25.3,2.94
13-06-1984,36.3,25.56,14.11
14-06-1984,36.64,25.12,1.69
15-06-1984,31.82,24.8,23.73
16-06-1984,35.82,23.19,5.13
17-06-1984,35.01,25,0.04
18-06-1984,36.37,24.76,0.11
19-06-1984,37.69,24.71,0.1
20-06-1984,38.17,24.88,0
21-06-1984,36.49,24.62,0
22-06-1984,37.38,24.67,0
23-06-1984,38.02,25.12,0
24-06-1984,37.66,24.98,0.01
25-06-1984,37.65,24.65,0
26-06-1984,37.86,24.69,0
27-06-1984,38.36,24.38,0
28-06-1984,38.62,25.26,0
29-06-1984,37.47,26.01,0
30-06-1984,36.41,26.82,5.39
01-07-1984,31.88,24.71,50.66
02-07-1984,29.19,24.98,10.63
03-07-1984,30.43,24.12,1.23
04-07-1984,35.31,23.83,0.17
05-07-1984,32.3,24.19,0.77
06-07-1984,31.73,23.6,27.61
07-07-1984,32.68,23.42,16.47
08-07-1984,30.77,23.51,3.98
09-07-1984,29.9,23.55,1.65
10-07-1984,33.08,22.86,2.9
11-07-1984,33.53,23.14,1
12-07-1984,32.95,24.71,0.05
13-07-1984,31.8,23.87,0.16
14-07-1984,30.06,23.93,0.35
15-07-1984,33.3,23.21,0.32
16-07-1984,30.17,23.58,0.12
17-07-1984,31.53,24.19,1.41
18-07-1984,29.53,24.19,23.64
19-07-1984,30.61,23.67,15.23
20-07-1984,31.16,22.88,9.21
21-07-1984,31.29,22.98,3.2
22-07-1984,32.08,22.39,0.05
23-07-1984,32.42,22.94,0.45
24-07-1984,31.76,22.51,0.17
25-07-1984,30.31,22.76,0.85
26-07-1984,32.23,22.94,0.15
27-07-1984,34.08,21.76,0.06
28-07-1984,33.86,23.03,0.05
29-07-1984,33.62,22.69,0.04
30-07-1984,34.61,22.63,0.48
31-07-1984,35.4,24.09,0.12
01-08-1984,32.02,24.21,7.1
02-08-1984,28.99,23.39,12.84
03-08-1984,25.22,22.52,70.78
04-08-1984,26.61,22.65,94.36
05-08-1984,29.97,21.91,11.7
06-08-1984,30.65,22.06,3.13
07-08-1984,28.64,22.28,8.45
08-08-1984,28.05,22.49,3.54
09-08-1984,28.65,22.45,9.63
10-08-1984,27.7,22.82,54.16
11-08-1984,25.84,22.42,48.61
12-08-1984,29.86,21.4,4.28
13-08-1984,30.37,22.05,1.2
14-08-1984,28.61,22.65,1.21
15-08-1984,28.87,22.83,2.45
16-08-1984,27.9,23,6.86
17-08-1984,28.94,22.94,28.46
18-08-1984,26.96,22.76,65.32
19-08-1984,24.94,22.23,127.46
20-08-1984,27.89,21.87,21.11
21-08-1984,29.73,21.39,1.66
22-08-1984,29.76,22.11,5.96
23-08-1984,28.56,22.03,14.56
24-08-1984,27.03,22.29,5.21
25-08-1984,29.15,22.48,0.72
26-08-1984,27.43,22.23,1.17
27-08-1984,28.15,21.9,4.6
28-08-1984,29.37,22.14,4.43
29-08-1984,27.98,22.1,4.33
30-08-1984,28.83,22.05,11.52
31-08-1984,28.67,21.77,0.76
01-09-1984,27.9,21.76,0.08
02-09-1984,27.75,22.18,0.32
03-09-1984,29.16,22,1.35
04-09-1984,26.03,21.96,1.88
05-09-1984,24.98,21.32,4.42
06-09-1984,26.93,21.23,8.24
07-09-1984,28.48,20.3,3.58
08-09-1984,28.88,19.54,0.82
09-09-1984,28.48,18.58,0.13
10-09-1984,30.16,19.36,0.04
11-09-1984,28.57,21.27,0.97
12-09-1984,28.37,22,2.88
13-09-1984,28.37,20.96,6.26
14-09-1984,28.83,22.36,0.82
15-09-1984,28.48,20.9,0.22
16-09-1984,29.01,20.62,0.06
17-09-1984,29,20.19,0
18-09-1984,28.57,19.07,0
19-09-1984,27.84,18.33,0
20-09-1984,29.27,17.83,0
21-09-1984,29.62,19.19,0.04
22-09-1984,28.58,20.47,0
23-09-1984,29.76,20.46,0
24-09-1984,30.26,20.45,0.34
25-09-1984,29.11,21.72,0.64
26-09-1984,29.03,21.23,0.06
27-09-1984,30.64,20.74,0
28-09-1984,30.28,21.4,0.22
29-09-1984,30.9,20.92,1.04
30-09-1984,30.79,20.7,1.51
01-10-1984,31.56,19.98,0.01
02-10-1984,31.66,19.84,0
03-10-1984,30.37,17.17,0
04-10-1984,30.37,18.26,0
05-10-1984,29.55,19.79,0.03
06-10-1984,27.81,17.98,0.01
07-10-1984,27.36,19.82,0.09
08-10-1984,30.04,18.3,0.9
09-10-1984,30.08,17.98,0.81
10-10-1984,27.28,19.17,7.83
11-10-1984,29.32,17.87,0.83
12-10-1984,30.48,16.15,0.03
13-10-1984,30.06,15.69,0
14-10-1984,30.96,14.62,0
15-10-1984,30.89,13.33,0
16-10-1984,31.08,13.06,0
17-10-1984,30.42,12.95,0
18-10-1984,31.77,13.68,0
19-10-1984,32.45,14.51,0
20-10-1984,32.53,15.24,0
21-10-1984,33.11,15.16,0
22-10-1984,33.4,16.74,0
23-10-1984,33.84,14.96,0
24-10-1984,33.31,17.43,0
25-10-1984,32.44,20.15,0
26-10-1984,33.35,20,0
27-10-1984,32.32,20.05,0.01
28-10-1984,32.73,17.47,0
29-10-1984,32.26,15.15,0
30-10-1984,31.48,13.98,0
31-10-1984,30.53,14.25,0
01-11-1984,30.11,12.33,0
02-11-1984,30.24,11.5,0
03-11-1984,30.43,11.69,0
04-11-1984,31.11,13.13,0
05-11-1984,31.12,12.98,0
06-11-1984,31.84,12.37,0
07-11-1984,31.6,12.62,0
08-11-1984,32.29,12.79,0
09-11-1984,32.51,14.75,0
10-11-1984,33.08,17.47,0
11-11-1984,32.04,13.48,0
12-11-1984,31.45,11.42,0
13-11-1984,32.91,13.36,0
14-11-1984,32.9,15.22,0
15-11-1984,32.88,13.21,0
16-11-1984,31.96,13.23,0
17-11-1984,32.13,12.27,0
18-11-1984,31.85,13,0
19-11-1984,31.52,14.05,0
20-11-1984,31.87,13.23,0
21-11-1984,31.23,12.19,0
22-11-1984,30.82,12.04,0
23-11-1984,30.46,12.08,0
24-11-1984,30.37,12.27,0
25-11-1984,29.9,12.13,0
26-11-1984,29.3,10.97,0
27-11-1984,29.42,10.17,0
28-11-1984,29.58,8.74,0
29-11-1984,29.44,9.35,0
30-11-1984,28.29,9.15,0
01-12-1984,28.69,10.12,0
02-12-1984,29.94,12,0
03-12-1984,32.33,13.37,0
04-12-1984,32.16,13.63,0
05-12-1984,32.94,13.33,0
06-12-1984,32.55,13.38,0
07-12-1984,31.23,11.23,0
08-12-1984,30.15,10.74,0
09-12-1984,31.58,10.63,0
10-12-1984,32.58,14.26,0
11-12-1984,32.12,13.64,0
12-12-1984,33.65,16.15,0
13-12-1984,33.14,15.34,0
14-12-1984,29.23,9.48,0
15-12-1984,30.15,8.4,0
16-12-1984,31.76,11.34,0
17-12-1984,32.19,10.56,0
18-12-1984,31.06,10.39,0
19-12-1984,29.05,9.7,0
20-12-1984,29.23,9.37,0
21-12-1984,29.05,8.36,0
22-12-1984,28.8,8.65,0
23-12-1984,28.94,8.45,0
24-12-1984,29.43,8.3,0
25-12-1984,28.71,10.6,0
26-12-1984,29.01,9.12,0
27-12-1984,29.08,9.36,0
28-12-1984,28.27,9.43,0
29-12-1984,29.33,10.6,0
30-12-1984,31.19,11.4,0
31-12-1984,29.37,15.86,0
01-01-1985,28.14,11.33,0
02-01-1985,26.55,9.05,0.01
03-01-1985,27.25,8.64,0.05
04-01-1985,29.55,11.12,0
05-01-1985,29.68,11.97,0
06-01-1985,26.79,11.09,0
07-01-1985,28.06,10.29,0
08-01-1985,27.87,12.21,0
09-01-1985,28.57,10.93,0
10-01-1985,28.96,11.68,0
11-01-1985,27.93,13,1.13
12-01-1985,28.83,10.9,1.65
13-01-1985,28.94,10.71,0.54
14-01-1985,29.3,10.61,0
15-01-1985,28.57,11.3,0
16-01-1985,28.6,10.15,0
17-01-1985,29.3,10.92,0
18-01-1985,28.97,15.22,0
19-01-1985,30.35,14.44,0.66
20-01-1985,28.14,10.86,0.18
21-01-1985,29.82,11.41,0.02
22-01-1985,28.26,11.18,0.09
23-01-1985,28.96,11.09,0
24-01-1985,30.73,10.95,0.02
25-01-1985,31.62,10.96,0
26-01-1985,31.94,10.88,0
27-01-1985,29.48,12.26,0
28-01-1985,29.79,11.75,0
29-01-1985,31.55,11.9,0
30-01-1985,31.76,12.26,0
31-01-1985,31.86,16.54,0
01-02-1985,29.89,15.98,0.43
02-02-1985,30.35,11.71,0
03-02-1985,31.36,11.07,0.06
04-02-1985,33.86,11.89,0
05-02-1985,31.98,14.79,0
06-02-1985,30.72,12.32,0
07-02-1985,31.45,11.2,0
08-02-1985,32.08,11.03,0
09-02-1985,31.51,11.08,0
10-02-1985,31.73,10.76,0
11-02-1985,30.31,11.07,0
12-02-1985,29.4,8.72,0
13-02-1985,30.59,8.02,0
14-02-1985,30.8,10.2,0
15-02-1985,30.1,9.52,0
16-02-1985,31.48,8.8,0
17-02-1985,32.98,9.06,0
18-02-1985,34,11.48,0
19-02-1985,34.69,12.65,0
20-02-1985,32.39,15.12,0
21-02-1985,30.83,10.42,0
22-02-1985,32.63,9.98,0
23-02-1985,34.9,11.16,0
24-02-1985,35.85,12.59,0
25-02-1985,35.19,12.62,0
26-02-1985,35.86,12.25,0
27-02-1985,38.12,15.51,0
28-02-1985,38.51,15.64,0
01-03-1985,36.65,15.87,0
02-03-1985,37.76,16.44,0
03-03-1985,38.08,15.81,0
04-03-1985,38.67,17.23,0
05-03-1985,38.83,15.87,0
06-03-1985,39.88,17.45,0
07-03-1985,39.96,18.48,0
08-03-1985,39.57,18.01,0
09-03-1985,39.48,17.56,0
10-03-1985,39.15,17.12,0
11-03-1985,38.56,17.04,0
12-03-1985,39.41,19.08,0
13-03-1985,39.48,18.28,0
14-03-1985,39.37,17.51,0
15-03-1985,39.84,17.49,0
16-03-1985,40.16,17.94,0
17-03-1985,39.15,20.19,0
18-03-1985,37.87,19.23,0
19-03-1985,36.98,16.34,0
20-03-1985,38.05,15.42,0
21-03-1985,36.39,17.5,0
22-03-1985,39.42,20.43,0
23-03-1985,40.39,21.46,0
24-03-1985,38.98,21.26,0
25-03-1985,39.15,20.98,0
26-03-1985,39.26,20.57,0
27-03-1985,40.44,22.06,0
28-03-1985,39.97,23.86,0
29-03-1985,40.87,22.26,0
30-03-1985,38.65,25.23,0.57
31-03-1985,29.97,21.3,0.07
01-04-1985,36.89,20.54,2.52
02-04-1985,33.85,22.19,0.04
03-04-1985,37.73,22.87,0.42
04-04-1985,37.21,20.45,0.12
05-04-1985,39.01,20.38,0
06-04-1985,38.69,20.47,0
07-04-1985,40.18,22.86,0
08-04-1985,39.87,24.33,0
09-04-1985,40.36,22.68,0
10-04-1985,40.37,24.26,0
11-04-1985,40.68,19.66,0
12-04-1985,41.54,20.74,0
13-04-1985,41.36,22.44,0
14-04-1985,39.57,20.8,0
15-04-1985,39.58,19.45,0
16-04-1985,40.53,20.05,0
17-04-1985,41.91,21.05,0
18-04-1985,42.49,21.44,0
19-04-1985,42.51,22.94,0
20-04-1985,43.26,24.95,0
21-04-1985,43.12,24.75,0
22-04-1985,43.44,26.22,0
23-04-1985,42.56,26.47,0
24-04-1985,42,27.47,0
25-04-1985,42.07,23.43,0
26-04-1985,42.83,24.37,0
27-04-1985,43.01,25.42,0
28-04-1985,43.16,25.8,0
29-04-1985,43.37,25.36,0
30-04-1985,43.34,24.98,0
01-05-1985,42.23,23.66,0
02-05-1985,40.12,23.78,0
03-05-1985,38.95,23.99,0
04-05-1985,40.19,23.79,0
05-05-1985,42.33,25.17,0
06-05-1985,43.23,26.13,0
07-05-1985,44.33,27.76,0
08-05-1985,45.12,28.8,0
09-05-1985,45.19,28.25,0
10-05-1985,44.55,28.79,0
11-05-1985,44.09,28.19,0
12-05-1985,44.61,29,0
13-05-1985,45.15,28.45,0
14-05-1985,44.34,29.54,0
15-05-1985,44.4,27.79,0
16-05-1985,43.73,27.42,0
17-05-1985,45.53,27.97,0
18-05-1985,45.77,27.4,0
